,index,date,district_id,indicator_id,perc_point,district,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
464,14,202503,Bd6E8zkVvVt,indicator_6,1.208676300225596,Auraiya,162,Kanpur Nagar Division,161,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
465,15,202503,Pm0jLk6EAiE,indicator_6,1.0754667574432428,Etawah,161,Kanpur Nagar Division,161,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
466,16,202503,uEEwlAGZXWW,indicator_6,1.0062245720606708,Farrukhabad,159,Kanpur Nagar Division,161,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
467,17,202503,IhQbDYRiF8w,indicator_6,1.0398486957892248,Kannauj,160,Kanpur Nagar Division,161,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
468,18,202503,NNk3JP90QZ5,indicator_6,0.9286612252556525,Sonbhadra,200,Mirzapur Division,200,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
469,19,202503,NL5xiiHZQSC,indicator_6,1.158178530330429,Jalaun,165,Jhansi Division,165,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
470,20,202503,k3D0AumUCiC,indicator_6,1.0858199753390876,Kanpur Dehat,163,Kanpur Nagar Division,161,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
471,21,202503,QVMRMhzVrrS,indicator_6,1.1788550650441723,Kanpur Nagar,164,Kanpur Nagar Division,161,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
472,22,202503,Tf9b9qcbghH,indicator_6,1.0166615011381974,Deoria,190,Gorakhpur Division,188,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
473,23,202503,Mq751wBMqGF,indicator_6,0.8756422816242477,Jhansi,166,Jhansi Division,165,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
474,24,202503,fagfcadhxej,indicator_6,1.075402452247894,Lalitpur,167,Jhansi Division,165,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
475,25,202503,vR85cHdsw1w,indicator_6,0.9954292877717602,Gorakhpur,188,Gorakhpur Division,188,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
476,26,202503,xUeHwd9FQkg,indicator_6,0.9142788525241818,Kushinagar,189,Gorakhpur Division,188,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
477,27,202503,iE0E3nLioFr,indicator_6,1.0103765053072493,Bahraich,180,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
478,28,202503,AcnMkNGgc3S,indicator_6,1.088536240014961,Maharajganj,187,Gorakhpur Division,188,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
479,29,202503,uS0pNSxN3sS,indicator_6,1.0519337016574586,Balrampur,182,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
480,30,202503,y8WarEkWCul,indicator_6,0.898931346875821,Gonda,183,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
481,31,202503,DggJGxqbWHn,indicator_6,1.283739186959348,Banda,170,Chitrakoot Division,170,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
482,32,202503,i2fSZZ3QAJJ,indicator_6,1.1701233684963348,Chitrakoot,171,Chitrakoot Division,170,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
483,33,202503,VSI7HobT5qL,indicator_6,1.2485927795031055,Hamirpur,168,Chitrakoot Division,170,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
484,34,202503,oyTwneTbWDx,indicator_6,1.1316444444444445,Shrawasti,181,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
485,35,202503,J1P16zQEOUT,indicator_6,0.9379959079794401,Basti,185,Basti Division,185,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
486,36,202503,fe1yBApr2sl,indicator_6,0.926482041057911,Sant Kabir Nagar,186,Basti Division,185,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
487,37,202503,cP0p8qfm3il,indicator_6,0.9633403741127666,Siddharth Nagar,184,Basti Division,185,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
488,38,202503,sUQMxIc3yXj,indicator_6,1.4366064043483397,Mahoba,169,Chitrakoot Division,170,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
489,39,202503,eA37kyBRRuZ,indicator_6,0.9569649135931773,Budaun,149,Bareilly Division,150,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
490,40,202503,vVqY3DPcpHf,indicator_6,0.8639330946722421,Bareilly,150,Bareilly Division,150,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
491,41,202503,NjckKfm3g0k,indicator_6,0.9541668324117905,Azamgarh,191,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
492,42,202503,c96jwckSd6j,indicator_6,0.9185432394776918,Pilibhit,151,Bareilly Division,150,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
493,43,202503,GaiLSoQq1ue,indicator_6,0.9001554580689126,Shahjahanpur,152,Bareilly Division,150,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
494,44,202503,oNDvGBE5fLq,indicator_6,0.9344688528069617,Ballia,193,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
495,45,202503,CBSB9v92AwT,indicator_6,0.9647571277719112,Maunathbhanjan,192,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
496,46,202503,frD2HOp3wAs,indicator_6,0.863984980051631,Aligarh,143,Alligarh Division,201,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
497,47,202503,ZLcx4iOVyN5,indicator_6,1.0021437209131885,Etah,201,Alligarh Division,201,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
498,48,202503,m1IAjmqkoFC,indicator_6,1.0202621905310243,Hathras,144,Alligarh Division,201,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
499,49,202503,hITp09XOBLZ,indicator_6,0.9085298603778013,Kasganj,202,Alligarh Division,201,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
500,50,202503,HJIS3IrQ0Nj,indicator_6,0.9382215563585089,Bagpat,139,Meerut Division,140,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
501,51,202503,ogBt4gWCiem,indicator_6,0.8467208420143932,Bulandshahar,142,Meerut Division,140,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
502,52,202503,bNmwkrQeP3e,indicator_6,0.8456632826871977,Gautam Buddha Nagar,141,Meerut Division,140,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
503,53,202503,M5NHlfAaKYI,indicator_6,1.095401325295202,Ghaziabad,140,Meerut Division,140,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
504,54,202503,CZ8kLjgqvSH,indicator_6,0.8251125394188874,Hapur,204,Meerut Division,140,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
505,55,202503,v8YGmR7nOdj,indicator_6,0.916653104402311,Meerut,138,Meerut Division,140,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
506,56,202503,MTIkUw5q5pX,indicator_6,1.187078657088178,Hardoi,155,Lucknow Division,155,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
507,57,202503,d9ZuMopgX29,indicator_6,1.0348579912831075,Lakhimpur Kheri,153,Lucknow Division,155,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
508,58,202503,StsLkYw1G0m,indicator_6,1.026256962073277,Amethi,206,Ayodhya Division,176,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
509,59,202503,MfHac5N78aK,indicator_6,1.0518448399613036,Lucknow,157,Lucknow Division,155,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
510,60,202503,lLvTDpBDY8u,indicator_6,1.033867351635462,Rae Bareli,158,Lucknow Division,155,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
511,61,202503,XxaOowFtkiJ,indicator_6,1.151413033173313,Sitapur,154,Lucknow Division,155,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
512,62,202503,aT03mfdlNiF,indicator_6,1.293058278218493,Unnav,156,Lucknow Division,155,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
513,63,202503,ibLiLcaKzw2,indicator_6,0.949320581677441,Fatehpur,172,Prayagraj Division,172,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
514,64,202503,jM27ji8tyrM,indicator_6,0.9349528622513816,Ambedkar Nagar,178,Ayodhya Division,176,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
515,65,202503,b4XkXzoGqFY,indicator_6,1.0089567446752563,Ayodhya,177,Ayodhya Division,176,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
516,66,202503,tzH6nJu9SwS,indicator_6,1.0581249710070975,Barabanki,176,Ayodhya Division,176,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
517,67,202503,o4ZQTVcMI7U,indicator_6,1.104552858140076,Sultanpur,179,Ayodhya Division,176,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
518,68,202503,PAj0oVY0Dxu,indicator_6,0.9203170773737722,Kaushambi,174,Prayagraj Division,172,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
519,69,202503,fz7bJo3egPX,indicator_6,0.9352142937916996,Pratapgarh,173,Prayagraj Division,172,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
520,70,202503,tXgaew1Pd2Y,indicator_6,0.9986305903296854,Prayagraj,175,Prayagraj Division,172,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
521,71,202503,N5WWbRtsjWp,indicator_6,0.9321010746837165,Agra,146,Agra Division,146,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
522,72,202503,eJTsuE56XDF,indicator_6,1.0121869221717936,Firozabad,147,Agra Division,146,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
523,73,202503,XBLhrSWGytu,indicator_6,0.950022609755618,Mainpuri,148,Agra Division,146,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
524,74,202503,KP2BUB1npih,indicator_6,1.0591669910471,Mathura,145,Agra Division,146,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p
525,0,202503,ClbehnmwSec,indicator_7,94.61651043565841,Chandauli,196,Varanasi Division,195,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
526,1,202503,dScWdMRN8PL,indicator_7,98.2564132683266,Ghazipur,195,Varanasi Division,195,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
527,2,202503,gmw76vAUMqz,indicator_7,95.9844877158583,Jaunpur,194,Varanasi Division,195,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
528,3,202503,MVQs2RrS1Nw,indicator_7,100.0,Muzaffarnagar,133,Saharanpur Division,132,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
529,4,202503,LeuBT7KfuuA,indicator_7,100.0,Varanasi,197,Varanasi Division,195,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
530,5,202503,hgquAmZaNBu,indicator_7,100.0,Amroha,137,Moradabad Division,134,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
531,6,202503,uCYjHW7FuGG,indicator_7,94.2147416081599,Bijnor,134,Moradabad Division,134,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
532,7,202503,FKYZ3JbWq84,indicator_7,100.0,Saharanpur,132,Saharanpur Division,132,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
533,8,202503,AdiUcz9BXhx,indicator_7,86.17039189371881,Shamli,203,Saharanpur Division,132,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
534,9,202503,YQNQoPjAIpV,indicator_7,100.0,Moradabad,135,Moradabad Division,134,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
535,10,202503,IU006h5U7jj,indicator_7,94.73803255454835,Rampur,136,Moradabad Division,134,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
536,11,202503,PeUY1vj02UQ,indicator_7,90.67750894909372,Bhadohi,198,Mirzapur Division,200,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
537,12,202503,UAicdMLyuk4,indicator_7,92.60235970701767,Mirzapur,199,Mirzapur Division,200,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
538,13,202503,YzHpzrN0eLv,indicator_7,100.0,Sambhal,205,Moradabad Division,134,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
539,14,202503,Bd6E8zkVvVt,indicator_7,100.0,Auraiya,162,Kanpur Nagar Division,161,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
540,15,202503,Pm0jLk6EAiE,indicator_7,97.58223553299143,Etawah,161,Kanpur Nagar Division,161,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
541,16,202503,uEEwlAGZXWW,indicator_7,93.57195616942074,Farrukhabad,159,Kanpur Nagar Division,161,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
542,17,202503,IhQbDYRiF8w,indicator_7,95.2851398959644,Kannauj,160,Kanpur Nagar Division,161,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
543,18,202503,NNk3JP90QZ5,indicator_7,89.02453390056027,Sonbhadra,200,Mirzapur Division,200,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
544,19,202503,NL5xiiHZQSC,indicator_7,81.21783526167009,Jalaun,165,Jhansi Division,165,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
545,20,202503,k3D0AumUCiC,indicator_7,92.9922543499363,Kanpur Dehat,163,Kanpur Nagar Division,161,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
546,21,202503,QVMRMhzVrrS,indicator_7,95.49704814207132,Kanpur Nagar,164,Kanpur Nagar Division,161,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
547,22,202503,Tf9b9qcbghH,indicator_7,100.0,Deoria,190,Gorakhpur Division,188,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
548,23,202503,Mq751wBMqGF,indicator_7,94.79437612657551,Jhansi,166,Jhansi Division,165,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
549,24,202503,fagfcadhxej,indicator_7,74.15090415228585,Lalitpur,167,Jhansi Division,165,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
550,25,202503,vR85cHdsw1w,indicator_7,100.0,Gorakhpur,188,Gorakhpur Division,188,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
551,26,202503,xUeHwd9FQkg,indicator_7,92.16704806029954,Kushinagar,189,Gorakhpur Division,188,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
552,27,202503,iE0E3nLioFr,indicator_7,100.0,Bahraich,180,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
553,28,202503,AcnMkNGgc3S,indicator_7,97.59808081646746,Maharajganj,187,Gorakhpur Division,188,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
554,29,202503,uS0pNSxN3sS,indicator_7,100.0,Balrampur,182,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
555,30,202503,y8WarEkWCul,indicator_7,96.95900191126563,Gonda,183,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
556,31,202503,DggJGxqbWHn,indicator_7,91.21920414737006,Banda,170,Chitrakoot Division,170,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
557,32,202503,i2fSZZ3QAJJ,indicator_7,93.52839297768071,Chitrakoot,171,Chitrakoot Division,170,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
558,33,202503,VSI7HobT5qL,indicator_7,88.5045805992804,Hamirpur,168,Chitrakoot Division,170,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
559,34,202503,oyTwneTbWDx,indicator_7,100.0,Shrawasti,181,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p
