,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
13100,NbdKCUBY7yL,2.1345682499999996,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Mahrajganj,25,304.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13101,H1W08wOkXWC,1.4499905416666667,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Sareni,35,313.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13102,BYGgaeM7fof,2.10698075,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Shivgarh,23,303.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13103,E6hdzl0I5tt,2.335104166666667,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Sataon,30,310.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13104,lruABl36XZQ,2.638888833333333,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Dih,24,320.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13105,yFYFE5vVAAA,2.1261379083333334,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Jagatpur,17,317.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13106,mbfOsRukNYs,2.6122004166666666,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Chhatoh,21,321.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13107,c89kPtwHW5H,2.5441328333333333,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Rohniya,13,,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13108,Gr3MErPlauk,2.5910184166666665,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Salon,39,322.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13109,tv4Qque6scf,1.5079365166666665,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Unchahar,29,319.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13110,qXzAAhlpnux,12.505141583333335,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Rae Bareli (Urban),14,,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13111,DPIQ2VWtvGl,2.502611416666667,202503,indicator_16,XxaOowFtkiJ,Sitapur,Ailiya,35,245.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13112,gSwqRR5qMEE,3.8946706666666664,202503,indicator_16,XxaOowFtkiJ,Sitapur,Biswan,55,253.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13113,HWAP9AgN3Ym,8.564447416666665,202503,indicator_16,XxaOowFtkiJ,Sitapur,Gondlamau,38,244.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13114,nwuxQQpdi7D,2.7300340833333334,202503,indicator_16,XxaOowFtkiJ,Sitapur,Hargaon,40,246.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13115,E8Ds6nIiHXM,7.522494416666667,202503,indicator_16,XxaOowFtkiJ,Sitapur,Kasmanda,38,257.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13116,ch0hBYu0VuS,4.4748019999999995,202503,indicator_16,XxaOowFtkiJ,Sitapur,Khairabad,39,248.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13117,tIk5hphkbm1,5.146150083333334,202503,indicator_16,XxaOowFtkiJ,Sitapur,Laharpur,36,249.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13118,eiVpF4VfZGS,2.835297,202503,indicator_16,XxaOowFtkiJ,Sitapur,Machhrehta,36,243.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13119,gCv411YjGXv,4.0828136666666675,202503,indicator_16,XxaOowFtkiJ,Sitapur,Mahmudabad,38,255.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13120,KEc8Ha9MyTJ,2.0003449,202503,indicator_16,XxaOowFtkiJ,Sitapur,Maholi,33,241.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13121,Gfmfuy8CQrI,3.3428300833333338,202503,indicator_16,XxaOowFtkiJ,Sitapur,Misrikh,35,242.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13122,I2ZGoBUtTtO,4.6544500000000015,202503,indicator_16,XxaOowFtkiJ,Sitapur,Pahala,36,254.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13123,qyrJ0VLceRJ,4.0127480166666665,202503,indicator_16,XxaOowFtkiJ,Sitapur,Parsendi,41,247.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13124,yubhT8MSy2O,3.3389685,202503,indicator_16,XxaOowFtkiJ,Sitapur,Pisawan,44,240.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13125,tvZfs4DYlev,1.9775300833333331,202503,indicator_16,XxaOowFtkiJ,Sitapur,Rampur Mathura,43,256.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13126,W91p7yS5r9P,5.552650083333333,202503,indicator_16,XxaOowFtkiJ,Sitapur,Reusa,52,251.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13127,zghTOXwIiKT,6.049993083333333,202503,indicator_16,XxaOowFtkiJ,Sitapur,Sakran,40,252.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13128,NAhNn2JVtnF,5.295051833333333,202503,indicator_16,XxaOowFtkiJ,Sitapur,Sidhauli,38,258.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13129,nKJmMxPaEZ9,3.632005916666667,202503,indicator_16,XxaOowFtkiJ,Sitapur,Behta,42,250.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13130,ql65TcOIaDt,17.927096666666667,202503,indicator_16,XxaOowFtkiJ,Sitapur,Sitapur (Urban),23,,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13131,CpShKssApxk,1.401289675,202503,indicator_16,aT03mfdlNiF,Unnav,Asoha,27,289.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13132,wk2JVEOAFPl,1.7563657416666665,202503,indicator_16,aT03mfdlNiF,Unnav,Auras,30,282.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13133,BGRBILNZiPW,1.7272324999999997,202503,indicator_16,aT03mfdlNiF,Unnav,Bangarmau,28,279.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13134,uhbQ7To0pN9,3.3848797499999996,202503,indicator_16,aT03mfdlNiF,Unnav,Fatehpur Chaurasi,30,280.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13135,odvvm2fnyz9,1.8074156666666668,202503,indicator_16,aT03mfdlNiF,Unnav,Mianganj,28,283.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13136,Fy5oqtT0JAR,3.5697646666666665,202503,indicator_16,aT03mfdlNiF,Unnav,Sumerpur,29,293.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13137,RzW4W8GzuhH,1.0908412916666668,202503,indicator_16,aT03mfdlNiF,Unnav,Ganj Moradabad,28,278.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13138,g9AzjVVJKJh,1.7282194916666667,202503,indicator_16,aT03mfdlNiF,Unnav,Hasanganj,31,284.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13139,SvNkFaLvfio,0.9077957416666665,202503,indicator_16,aT03mfdlNiF,Unnav,Bighapur,30,292.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13140,oeicJPH2lIq,1.6906632916666668,202503,indicator_16,aT03mfdlNiF,Unnav,Hilauli,32,291.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13141,ziD9Ib1XELX,2.5672024166666665,202503,indicator_16,aT03mfdlNiF,Unnav,Nawabganj,31,285.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13142,RLKVIOQ3q6x,0.8232646500000002,202503,indicator_16,aT03mfdlNiF,Unnav,Purwa,28,290.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13143,iudStsVG8zs,0.9950249333333333,202503,indicator_16,aT03mfdlNiF,Unnav,Safipur,28,281.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13144,miCbY8KENnd,2.696822583333333,202503,indicator_16,aT03mfdlNiF,Unnav,Sikandarpur Karan,33,288.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13145,EVsunDfk1Xx,0.6998698416666667,202503,indicator_16,aT03mfdlNiF,Unnav,Bichhiya,31,287.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13146,CYb7f3DOpb0,7.902777416666666,202503,indicator_16,aT03mfdlNiF,Unnav,Unnao (Urban),23,,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13147,OC6qHC6pCm8,2.3254655833333335,202503,indicator_16,aT03mfdlNiF,Unnav,Sikandarpur Sarausi,33,286.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13148,O3U9QEmpjTV,1.7860711333333334,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Khajuha,33,423.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13149,janjc2a7UuX,1.6519354833333335,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Amauli,31,422.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13150,gAuwshptXMU,2.4009900833333337,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Bahua,30,427.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13151,Cge552Satby,3.3048233333333332,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Devmai,29,420.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13152,niYGeZzm6Zu,1.9837622666666663,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Asothar,32,428.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13153,QiCjYBLbYGE,1.3480391999999999,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Malwan,39,421.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13154,w25YwsZC9ZT,1.8766868333333335,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Bhitaura,35,425.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13155,w0PTR0Qc2H7,3.122169,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Dhata,34,432.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13156,sGcpaNGqN8u,2.536593333333333,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Telyani,30,424.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13157,LWEb9Onpgzi,4.015091833333333,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Haswa,35,426.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13158,OA8wf7skznm,4.797320166666667,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Hathgaon,32,429.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13159,uEEKeL3UnB2,2.6126254999999996,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Airaya,33,430.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13160,X3gyut5H2FR,2.54797975,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Vijayipur,33,431.0,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13161,HHTQ2caXrBL,12.895300083333332,202503,indicator_16,ibLiLcaKzw2,Fatehpur,Fatehpur (Urban),17,,Prayagraj Division,172,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13162,HHlxYUknESU,3.8585065833333334,202503,indicator_16,jM27ji8tyrM,Ambedkar Nagar,Akbarpur,61,512.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13163,M1F33pLSfxi,1.4604465166666667,202503,indicator_16,jM27ji8tyrM,Ambedkar Nagar,Ramnagar,42,506.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13164,ABuWCL4zW6t,1.94718505,202503,indicator_16,jM27ji8tyrM,Ambedkar Nagar,Baskhari,38,505.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13165,RiDtZZsck6S,2.646337833333334,202503,indicator_16,jM27ji8tyrM,Ambedkar Nagar,Bhiti,31,510.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13166,KZ9A7NuGOta,0.9219375000000002,202503,indicator_16,jM27ji8tyrM,Ambedkar Nagar,Bhiyaon,37,509.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13167,oB6hTaKvzgv,3.4916161666666663,202503,indicator_16,jM27ji8tyrM,Ambedkar Nagar,Jahangirganj,43,507.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13168,zvRpdDBNAj1,2.387721666666667,202503,indicator_16,jM27ji8tyrM,Ambedkar Nagar,Jalalpur,62,508.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13169,UKkd5HV5vPT,3.4835812500000003,202503,indicator_16,jM27ji8tyrM,Ambedkar Nagar,Katehari,41,511.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13170,c228prMIirC,1.6690463583333335,202503,indicator_16,jM27ji8tyrM,Ambedkar Nagar,Tanda,56,504.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13171,dgOT0Nq7Zja,14.788745500000003,202503,indicator_16,jM27ji8tyrM,Ambedkar Nagar,Ambedkar Nagar  (Urban),3,,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
