calc_type,composite_index,composite_rank,date,district,district_id,div_map_id,division,domain,domain_index,domain_rank,indicator,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,type,type_index,type_rank,value,year
p,0.496195816,50.0,2019-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,post_natal_care,0.84894272,14.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.84894272,14.0,179,88.37779639,coverage,4.803026251,23.0,88.37779639,2020
p,0.496195816,50.0,2019-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,immunization,0.77047756,50.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,179,100.0,coverage,4.803026251,23.0,100.0,2020
p,0.496195816,50.0,2019-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,immunization,0.77047756,50.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.54095512,57.0,179,0.957295511,quality,0.977986917,74.0,0.957295511,2020
p,0.496195816,50.0,2019-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,179,100.0,coverage,4.803026251,23.0,100.0,2020
p,0.496195816,50.0,2019-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,communicable_diseases,0.5,1.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.0,1.0,179,100.0,quality,0.977986917,74.0,100.0,2020
p,0.496195816,50.0,2019-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,family_planning,0.135958321,54.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.092076669,48.0,179,5.9096776260000015,coverage,4.803026251,23.0,5.9096776260000015,2020
p,0.496195816,50.0,2019-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,family_planning,0.135958321,54.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.179839972,50.0,179,26.22565693,coverage,4.803026251,23.0,26.22565693,2020
p,0.496195816,50.0,2019-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,finance,0.322540943,57.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.322540943,57.0,179,23031.49088,coverage,4.803026251,23.0,23031.49088,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,1.0,1.0,206,100.0,coverage,5.386473213,8.0,100.0,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.448425131,55.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.506977098,33.0,206,72.92544802,coverage,5.386473213,8.0,72.92544802,2020
n,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.448425131,55.0,Still birth ratio,indicator_4,indicator_4,0.783383387,26.0,206,9.253267762,quality,1.526481367,42.0,9.253267762,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.448425131,55.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.027457454,72.0,206,0.919284776,quality,1.526481367,42.0,0.643499343,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.448425131,55.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.027457454,72.0,206,0.0,quality,1.526481367,42.0,0.643499343,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,1.0,1.0,206,100.0,coverage,5.386473213,8.0,100.0,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,immunization,0.8578202629999999,13.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,206,100.0,coverage,5.386473213,8.0,100.0,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,immunization,0.8578202629999999,13.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.7156405259999999,14.0,206,1.077405095,quality,1.526481367,42.0,1.077405095,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,206,100.0,coverage,5.386473213,8.0,100.0,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,communicable_diseases,0.5,1.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.0,1.0,206,100.0,quality,1.526481367,42.0,100.0,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,family_planning,0.260783458,21.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.103594836,42.0,206,6.580809727999999,coverage,5.386473213,8.0,6.580809727999999,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,family_planning,0.260783458,21.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.417972079,12.0,206,56.01300141,coverage,5.386473213,8.0,56.01300141,2020
p,0.602874759,6.0,2019-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,finance,0.3579292,53.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.3579292,53.0,206,23365.47166,coverage,5.386473213,8.0,23365.47166,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,ante_natal,0.569358362,39.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.569358362,39.0,180,79.46399244,coverage,3.506592288,60.0,79.46399244,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.421455014,60.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.318451611,61.0,180,62.57249470000001,coverage,3.506592288,60.0,62.57249470000001,2020
n,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.421455014,60.0,Still birth ratio,indicator_4,indicator_4,0.426223456,68.0,180,18.74310915,quality,1.281626269,67.0,18.74310915,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.421455014,60.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.259844988,36.0,180,0.83953444,quality,1.281626269,67.0,6.089788273,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.421455014,60.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.259844988,36.0,180,18.34038055,quality,1.281626269,67.0,6.089788273,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,post_natal_care,0.632021905,32.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.632021905,32.0,180,71.68811506,coverage,3.506592288,60.0,71.68811506,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,immunization,0.599225465,66.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.602893105,8.0,180,81.94641066,coverage,3.506592288,60.0,81.94641066,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,immunization,0.599225465,66.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.595557825,39.0,180,0.994839049,quality,1.281626269,67.0,0.994839049,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,0.319945558,28.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.639891116,28.0,180,76.01444179,coverage,3.506592288,60.0,76.01444179,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,0.319945558,28.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.0,1.0,180,100.0,quality,1.281626269,67.0,100.0,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,family_planning,0.080159332,72.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.080387883,55.0,180,5.228604003,coverage,3.506592288,60.0,5.228604003,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,family_planning,0.080159332,72.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.07993078099999999,73.0,180,13.7282682,coverage,3.506592288,60.0,13.7282682,2020
p,0.4342687320000001,71.0,2019-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,finance,0.583657525,14.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.583657525,14.0,180,25495.80895,coverage,3.506592288,60.0,25495.80895,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,0.483259041,45.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.483259041,45.0,183,75.35817419,coverage,3.5564887030000003,59.0,75.35817419,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.558333167,39.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.393680435,48.0,183,66.70371594,coverage,3.5564887030000003,59.0,66.70371594,2020
n,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.558333167,39.0,Still birth ratio,indicator_4,indicator_4,0.50022604,65.0,183,16.77683936,quality,1.448743776,51.0,16.77683936,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.558333167,39.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.390546513,23.0,183,2.656492864,quality,1.448743776,51.0,9.152939977,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.558333167,39.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.390546513,23.0,183,24.31131657,quality,1.448743776,51.0,9.152939977,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,post_natal_care,0.596042069,38.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.596042069,38.0,183,68.91986063,coverage,3.5564887030000003,59.0,68.91986063,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,immunization,0.778985611,48.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,183,100.0,coverage,3.5564887030000003,59.0,100.0,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,immunization,0.778985611,48.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.557971222,55.0,183,0.968995383,quality,1.448743776,51.0,0.968995383,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,0.289435806,32.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.5788716110000001,32.0,183,71.95015191,coverage,3.5564887030000003,59.0,71.95015191,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,0.289435806,32.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.0,1.0,183,100.0,quality,1.448743776,51.0,100.0,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,family_planning,0.06704437099999999,73.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.049411116,69.0,183,3.423672487,coverage,3.5564887030000003,59.0,3.423672487,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,family_planning,0.06704437099999999,73.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.084677625,72.0,183,14.32203902,coverage,3.5564887030000003,59.0,14.32203902,2020
p,0.463108625,65.0,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,finance,0.370546806,51.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.370546806,51.0,183,23484.55178,coverage,3.5564887030000003,59.0,23484.55178,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,0.44499031,47.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.44499031,47.0,175,73.53325326,coverage,3.94688035,49.0,73.53325326,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.897583314,6.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.441787235,42.0,175,69.3455203,coverage,3.94688035,49.0,69.3455203,2020
n,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.897583314,6.0,Still birth ratio,indicator_4,indicator_4,0.665610798,48.0,175,12.3825191,quality,1.952963966,12.0,12.3825191,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.897583314,6.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.792675954,5.0,175,1.477632305,quality,1.952963966,12.0,18.57734016,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.897583314,6.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.792675954,5.0,175,58.47665848,quality,1.952963966,12.0,18.57734016,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,post_natal_care,0.734987948,22.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.734987948,22.0,175,79.61022454,coverage,3.94688035,49.0,79.61022454,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,immunization,0.747338607,55.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,175,100.0,coverage,3.94688035,49.0,100.0,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,immunization,0.747338607,55.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.494677214,63.0,175,0.925475909,quality,1.952963966,12.0,0.925475909,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.248827604,40.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.497655208,40.0,175,66.54061927,coverage,3.94688035,49.0,66.54061927,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.248827604,40.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.0,1.0,175,100.0,quality,1.952963966,12.0,100.0,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.265639941,20.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.320298148,9.0,175,19.20751945,coverage,3.94688035,49.0,19.20751945,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.265639941,20.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.210981733,43.0,175,30.12110126,coverage,3.94688035,49.0,30.12110126,2020
p,0.557529928,29.0,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,finance,0.296179767,60.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.296179767,60.0,175,22782.70421,coverage,3.94688035,49.0,22782.70421,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,0.513506218,44.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.513506218,44.0,161,76.80057129,coverage,4.780807392,24.0,76.80057129,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.889544021,7.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.874518727,3.0,161,93.10914517,coverage,4.780807392,24.0,93.10914517,2020
n,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.889544021,7.0,Still birth ratio,indicator_4,indicator_4,0.842874838,13.0,161,7.672562915,quality,1.709760627,24.0,7.672562915,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.889544021,7.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.475619249,15.0,161,5.567972652999999,quality,1.709760627,24.0,11.14672463,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.889544021,7.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.475619249,15.0,161,24.16381258,quality,1.709760627,24.0,11.14672463,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,post_natal_care,0.196587074,63.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.196587074,63.0,161,38.18617297,coverage,4.780807392,24.0,38.18617297,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,immunization,0.69563327,62.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,161,100.0,coverage,4.780807392,24.0,100.0,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,immunization,0.69563327,62.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.39126654,72.0,161,0.854373158,quality,1.709760627,24.0,0.854373158,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,161,100.0,coverage,4.780807392,24.0,100.0,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,0.5,1.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.0,1.0,161,100.0,quality,1.709760627,24.0,100.0,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,family_planning,0.370724541,8.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.166222675,25.0,161,10.22996277,coverage,4.780807392,24.0,10.22996277,2020
p,0.546026427,33.0,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,family_planning,0.370724541,8.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.575226406,8.0,161,75.68354841,coverage,4.780807392,24.0,75.68354841,2020
