block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,type,year
Etawah DHQ,H82DYZCKRwR,p,2021-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,57.873845265588905,Immunization,2022
Dumaria,nH12F0E43cT,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,Immunization,Full immunization,indicator_6,29.63969116385473,Immunization,2022
Gaisandi,fOvbWnMTlvE,p,2021-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,Immunization,Full immunization,indicator_6,47.08385122860694,Immunization,2022
Deoria Barhaz,E5A2kSTc3PM,p,2021-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,Immunization,Full immunization,indicator_6,38.35075951864273,Immunization,2022
Fatehpur Gpalganj,QiCjYBLbYGE,p,2021-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,Immunization,Full immunization,indicator_6,35.865087538619974,Immunization,2022
Mathura Chaumuha,sbVBq9HPEgp,p,2021-04-01,Mathura,KP2BUB1npih,Agra Division,Immunization,Full immunization,indicator_6,51.44559699845509,Immunization,2022
Dadroul,CzrcP2SLElb,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,Immunization,Full immunization,indicator_6,42.475770925110126,Immunization,2022
Manda,CGzm91g5LUD,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,Immunization,Full immunization,indicator_6,37.00193691200885,Immunization,2022
Shamli Kudana,TUe1OHD8Q0q,p,2021-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,Immunization,Full immunization,indicator_6,0.0,Immunization,2022
Sirthu,HtBQrKnRi8A,p,2021-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,Immunization,Full immunization,indicator_6,36.557469641344255,Immunization,2022
Rae Bareli Maharajganj,NbdKCUBY7yL,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,Immunization,Full immunization,indicator_6,34.29570170895909,Immunization,2022
Pipraich,X9URGLOiulW,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,Immunization,Full immunization,indicator_6,48.76943005181347,Immunization,2022
Bareily DHQ,fRl1gRWCXvz,p,2021-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,Immunization,Full immunization,indicator_6,42.716937129530656,Immunization,2022
Milak,TLMPAZhmOLv,p,2021-04-01,Rampur,IU006h5U7jj,Moradabad Division,Immunization,Full immunization,indicator_6,41.180291824905055,Immunization,2022
Unnav DHQ,CYb7f3DOpb0,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,Immunization,Full immunization,indicator_6,30.9375,Immunization,2022
Jaunpur DHQ,i81wO4m0rn2,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,Immunization,Full immunization,indicator_6,41.52259945844616,Immunization,2022
Gonda DHQ,dbHdyWgjMbk,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,Immunization,Full immunization,indicator_6,39.252934898612594,Immunization,2022
Bijnor Afjialgarh,wwaYoRwSd1k,p,2021-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,Immunization,Full immunization,indicator_6,36.96143617021277,Immunization,2022
Meerut Daurala,adk9clLdGC3,p,2021-04-01,Meerut,v8YGmR7nOdj,Meerut Division,Immunization,Full immunization,indicator_6,47.07462113945905,Immunization,2022
Ramnagar Jaunpur,SiApLfkyuVz,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,Immunization,Full immunization,indicator_6,68.73776037030443,Immunization,2022
Bulandshahar Danpur,RyFHMa78ezE,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,Immunization,Full immunization,indicator_6,36.884895164741124,Immunization,2022
Kanpur Dehat Rajpur,RCZZTOaqXrm,p,2021-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,38.85737439222042,Immunization,2022
Rae Bareli Setawan,E6hdzl0I5tt,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,Immunization,Full immunization,indicator_6,34.384929641398095,Immunization,2022
Prayagraj DHQ,engUwg3VX3b,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,Immunization,Full immunization,indicator_6,34.351207981749724,Immunization,2022
Siddhaur,IdkC83lgdBj,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,Immunization,Full immunization,indicator_6,87.77377521613833,Immunization,2022
Hamirpur Sumerpur,q73Py9jt80A,p,2021-04-01,Hamirpur,VSI7HobT5qL,Chitrakoot Division,Immunization,Full immunization,indicator_6,41.71374764595104,Immunization,2022
Varanasi Harraua,YAHDIDrUMwP,p,2021-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,Immunization,Full immunization,indicator_6,51.254451278730976,Immunization,2022
Hariyanwa,ruw57rtPpxr,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,Immunization,Full immunization,indicator_6,36.6564910025707,Immunization,2022
Karchhana,INQHpWL0ZBk,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,Immunization,Full immunization,indicator_6,45.3251168720782,Immunization,2022
Mehadawal,qEXJSGxJGJX,p,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,Immunization,Full immunization,indicator_6,39.63571062083119,Immunization,2022
Hathras Sahpau,AcznJJtvLKq,p,2021-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,Immunization,Full immunization,indicator_6,27.017841971113,Immunization,2022
Jalaun Dakor,V41lCBcSsRJ,p,2021-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,Immunization,Full immunization,indicator_6,26.058723884810842,Immunization,2022
Varanasi Badagoan,J2vP2MAp32p,p,2021-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,Immunization,Full immunization,indicator_6,37.598944591029024,Immunization,2022
Pilibhit DHQ,Ez4mS8TGHyp,p,2021-04-01,Pilibhit,c96jwckSd6j,Bareilly Division,Immunization,Full immunization,indicator_6,49.974332648870636,Immunization,2022
Jalaun Mahewa,IG6BUMkoNfw,p,2021-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,Immunization,Full immunization,indicator_6,21.72413793103448,Immunization,2022
Gautam Buddha Nagar Dankaur,FGqvmr1orP5,p,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,Immunization,Full immunization,indicator_6,28.695652173913043,Immunization,2022
Chitrakoot DHQ,kuE3K1lT4Ik,p,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,Chitrakoot Division,Immunization,Full immunization,indicator_6,44.398340248962654,Immunization,2022
Rajgarh,fi3XI1IhyQO,p,2021-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,Immunization,Full immunization,indicator_6,57.94195250659631,Immunization,2022
Sahughat,knCO4emeZY1,p,2021-04-01,Basti,J1P16zQEOUT,Basti Division,Immunization,Full immunization,indicator_6,42.93767616661447,Immunization,2022
Rae Bareli Khiaro,Q889SJwv9Ok,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,Immunization,Full immunization,indicator_6,25.91603979616598,Immunization,2022
Ghazipur Saidpur,OFvD8TPE8bU,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,Immunization,Full immunization,indicator_6,50.583070380024694,Immunization,2022
Meerut MAWANA,zoMU7oDZFvZ,p,2021-04-01,Meerut,v8YGmR7nOdj,Meerut Division,Immunization,Full immunization,indicator_6,25.945705384957723,Immunization,2022
Katrabazar,SiNGqVJoMtb,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,Immunization,Full immunization,indicator_6,46.82165163081194,Immunization,2022
Fatehpur Hathgam,OA8wf7skznm,p,2021-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,Immunization,Full immunization,indicator_6,38.378169150377396,Immunization,2022
Shamli Kairana,y1VjuyuoJ29,p,2021-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,Immunization,Full immunization,indicator_6,40.73007367716008,Immunization,2022
Kachhuna,zOlFDV0qaZN,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,Immunization,Full immunization,indicator_6,44.333448157078884,Immunization,2022
Banikoder,sCFJS0l4C5z,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,Immunization,Full immunization,indicator_6,43.42444190040069,Immunization,2022
Saurikh,wOa6hyubQ9S,p,2021-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,45.09724473257698,Immunization,2022
Rae Bareli Shivgarh,BYGgaeM7fof,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,Immunization,Full immunization,indicator_6,47.674418604651166,Immunization,2022
Barkhera,aP18Pdo2sLv,p,2021-04-01,Pilibhit,c96jwckSd6j,Bareilly Division,Immunization,Full immunization,indicator_6,45.01557632398754,Immunization,2022
Tarabganj,QW8N7nXhELz,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,Immunization,Full immunization,indicator_6,47.3342939481268,Immunization,2022
Itawa,B0QTEnRTAZg,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,Immunization,Full immunization,indicator_6,37.95854198206591,Immunization,2022
Soraon,Gs9FnVq3FME,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,Immunization,Full immunization,indicator_6,37.21161495624503,Immunization,2022
Agra Kahiragarh,hO5EeDRnO8S,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,Immunization,Full immunization,indicator_6,30.083815605667535,Immunization,2022
Jmunaha,lbYsetq7442,p,2021-04-01,Shrawasti,oyTwneTbWDx,Gonda Division,Immunization,Full immunization,indicator_6,37.832967032967034,Immunization,2022
Behander,VoR9CT9z1Rx,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,Immunization,Full immunization,indicator_6,47.57709251101321,Immunization,2022
Agra Barauli Ahir,PskcWzXXxHt,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,Immunization,Full immunization,indicator_6,29.051440727132082,Immunization,2022
Nawabganj Gonda,FMAaW4X6ueM,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,Immunization,Full immunization,indicator_6,54.03274711946635,Immunization,2022
Bamaur,yfN8RlEk6Eo,p,2021-04-01,Jhansi,Mq751wBMqGF,Jhansi Division,Immunization,Full immunization,indicator_6,29.436251189343484,Immunization,2022
Sakran,zghTOXwIiKT,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,Immunization,Full immunization,indicator_6,37.33662503630554,Immunization,2022
Kaushambi DHQ,qaNCPibFPR2,p,2021-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,Immunization,Full immunization,indicator_6,14.07551360355358,Immunization,2022
Maunathbhanjan Mohmmada Bad,rLdutISw29n,p,2021-04-01,Maunathbhanjan,CBSB9v92AwT,Azamgarh Division,Immunization,Full immunization,indicator_6,36.913710162357184,Immunization,2022
Aliganj,uHgTlwfqKI8,p,2021-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,Immunization,Full immunization,indicator_6,43.63934426229508,Immunization,2022
Nougarh,VQaZwzfLvV1,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,Immunization,Full immunization,indicator_6,26.504921034561686,Immunization,2022
Naothnawan,pK8QXOdmwvY,p,2021-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,Immunization,Full immunization,indicator_6,47.34517926611292,Immunization,2022
Tejwapur,QTCGfCQMXd3,p,2021-04-01,Bahraich,iE0E3nLioFr,Gonda Division,Immunization,Full immunization,indicator_6,50.12417732522041,Immunization,2022
Madnapur,Siyf9v1S9St,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,Immunization,Full immunization,indicator_6,36.62445587653343,Immunization,2022
Bilaspur,DNtrijn28qb,p,2021-04-01,Rampur,IU006h5U7jj,Moradabad Division,Immunization,Full immunization,indicator_6,40.817432784041635,Immunization,2022
Ballia Garwar,jh6PK3SOcHL,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,Immunization,Full immunization,indicator_6,42.081868927020885,Immunization,2022
Banda,tjhsboDAHva,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,Immunization,Full immunization,indicator_6,37.96699875466999,Immunization,2022
Chinhat,aKYlZcPC3HU,p,2021-04-01,Lucknow,MfHac5N78aK,Lucknow Division,Immunization,Full immunization,indicator_6,60.91549295774647,Immunization,2022
Visheshwerganj,NGqtRmZHnOm,p,2021-04-01,Bahraich,iE0E3nLioFr,Gonda Division,Immunization,Full immunization,indicator_6,34.59360845495722,Immunization,2022
Chaprauli,koZRGrwQvrl,p,2021-04-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,Immunization,Full immunization,indicator_6,42.99881936245573,Immunization,2022
Mishirikh,Gfmfuy8CQrI,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,Immunization,Full immunization,indicator_6,45.692373853211,Immunization,2022
Rajapur,nU3oS2SGD3b,p,2021-04-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,35.61786085150571,Immunization,2022
SChandrika,ZFpgvZ5wO0j,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,Immunization,Full immunization,indicator_6,55.38702928870293,Immunization,2022
Chitrakootdham Karwi,csfXDnN3Xo3,p,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,Chitrakoot Division,Immunization,Full immunization,indicator_6,42.57833244822093,Immunization,2022
Dalelnagar,G7D5lGOMxxz,p,2021-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,Immunization,Full immunization,indicator_6,35.22569099224498,Immunization,2022
Saharanpur Daoband,oNfXWvtDaWv,p,2021-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,Immunization,Full immunization,indicator_6,33.052743740010655,Immunization,2022
Etawah Bherthna,xraYmPK0pc5,p,2021-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,44.66335446290903,Immunization,2022
Baghpat,q2bkBgTq2b1,p,2021-04-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,Immunization,Full immunization,indicator_6,35.994099327979015,Immunization,2022
Ayodhya DHQ,bMK9VNDswXt,p,2021-04-01,Ayodhya,b4XkXzoGqFY,Ayodhya Division,Immunization,Full immunization,indicator_6,29.33687744823727,Immunization,2022
Fatehpur Haswa,LWEb9Onpgzi,p,2021-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,Immunization,Full immunization,indicator_6,39.686346863468636,Immunization,2022
Meerut Kharkhoda,KHpYLDYW8Pp,p,2021-04-01,Meerut,v8YGmR7nOdj,Meerut Division,Immunization,Full immunization,indicator_6,44.464423323914716,Immunization,2022
Dhani,m89LQqFOgTd,p,2021-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,Immunization,Full immunization,indicator_6,100.0,Immunization,2022
Fatehpur Asthar,niYGeZzm6Zu,p,2021-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,Immunization,Full immunization,indicator_6,39.148264984227126,Immunization,2022
Rampur,MENKSvmhb6i,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,Immunization,Full immunization,indicator_6,49.65753424657534,Immunization,2022
Patara,u5oq1jMz6Kb,p,2021-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,41.65313413445924,Immunization,2022
Bhathat,kzpItiarBRF,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,Immunization,Full immunization,indicator_6,49.51298701298701,Immunization,2022
Saharanpur Balliyakhare,qxErDQBKuLE,p,2021-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,Immunization,Full immunization,indicator_6,50.64677348228723,Immunization,2022
Baksha,UUtQaeoOtV1,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,Immunization,Full immunization,indicator_6,50.568075991804804,Immunization,2022
Nigohi,oSPqI1SUnmV,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,Immunization,Full immunization,indicator_6,30.634379263301497,Immunization,2022
Mall,ksTeBOfYw9L,p,2021-04-01,Lucknow,MfHac5N78aK,Lucknow Division,Immunization,Full immunization,indicator_6,45.072697899838445,Immunization,2022
Jarwal,PK0wuMfp3LE,p,2021-04-01,Bahraich,iE0E3nLioFr,Gonda Division,Immunization,Full immunization,indicator_6,37.11970899470899,Immunization,2022
C S M Nagar Tiloi,vRgViyJ0IS6,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,Immunization,Full immunization,indicator_6,57.541830708661415,Immunization,2022
Kanpur Dehat Akberpur,XyAwdfjaKov,p,2021-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,44.95729971533144,Immunization,2022
Agra Jagner,JGBdoOZp18V,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,Immunization,Full immunization,indicator_6,40.424610051993064,Immunization,2022
Ballia Sohaw,aNOBGjwlNho,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,Immunization,Full immunization,indicator_6,37.445573294629895,Immunization,2022
Moradabad DHQ,WHjh3bRw6D7,p,2021-04-01,Moradabad,YQNQoPjAIpV,Moradabad Division,Immunization,Full immunization,indicator_6,30.5789213260762,Immunization,2022
Saidnagar,Afucmep9Fdq,p,2021-04-01,Rampur,IU006h5U7jj,Moradabad Division,Immunization,Full immunization,indicator_6,45.335985853227236,Immunization,2022
Ballia Murli Chhapra,wn2e7ufbuPd,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,Immunization,Full immunization,indicator_6,49.39630681818182,Immunization,2022
Budaun DHQ,i8KzqsutvXl,p,2021-04-01,Budaun,eA37kyBRRuZ,Bareilly Division,Immunization,Full immunization,indicator_6,38.97288029925187,Immunization,2022
Unnav Miyaganj,odvvm2fnyz9,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,Immunization,Full immunization,indicator_6,39.87425545996029,Immunization,2022
Agra Bah,TNFp3ouQZzy,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,Immunization,Full immunization,indicator_6,36.95033909429009,Immunization,2022
Hergaon,nwuxQQpdi7D,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,Immunization,Full immunization,indicator_6,48.72354073123797,Immunization,2022
Kaneli,JyfWW9uiTL5,p,2021-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,Immunization,Full immunization,indicator_6,35.02100840336134,Immunization,2022
Muzaffarnagar Morna,RAawnADvz9B,p,2021-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,Immunization,Full immunization,indicator_6,48.315331291310656,Immunization,2022
Azamgarh DHQ,MVd5w4juglR,p,2021-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,Immunization,Full immunization,indicator_6,9.375,Immunization,2022
C S M Nagar Gauriganj,WM5EPg47DVT,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,Immunization,Full immunization,indicator_6,46.58531124048365,Immunization,2022
RSangramgarh,dRG9GGcp4gQ,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,Immunization,Full immunization,indicator_6,50.16414970453054,Immunization,2022
Mainpuri DHQ,O8puBy9wDpN,p,2021-04-01,Mainpuri,XBLhrSWGytu,Agra Division,Immunization,Full immunization,indicator_6,32.193211488250654,Immunization,2022
Kayamganj,vJadmkIZlfo,p,2021-04-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,40.72990084816628,Immunization,2022
Saltova,tLE0KpRqOMk,p,2021-04-01,Basti,J1P16zQEOUT,Basti Division,Immunization,Full immunization,indicator_6,48.24170381376919,Immunization,2022
Maholi,KEc8Ha9MyTJ,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,Immunization,Full immunization,indicator_6,48.09379486361461,Immunization,2022
Mithwal,OHdFJxcZU3t,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,Immunization,Full immunization,indicator_6,24.332030837469638,Immunization,2022
Dataganj,YbOAqVBdm86,p,2021-04-01,Budaun,eA37kyBRRuZ,Bareilly Division,Immunization,Full immunization,indicator_6,40.186530207989435,Immunization,2022
Bhabni,dOCMMkuHb5N,p,2021-04-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,Immunization,Full immunization,indicator_6,48.771428571428565,Immunization,2022
Holagarh,SkcYjFliQxI,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,Immunization,Full immunization,indicator_6,54.22908293752283,Immunization,2022
Mainpuri Kurawali,PZAj1qhZHhE,p,2021-04-01,Mainpuri,XBLhrSWGytu,Agra Division,Immunization,Full immunization,indicator_6,39.17667914122514,Immunization,2022
Pilana,FXgVpTS1KKY,p,2021-04-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,Immunization,Full immunization,indicator_6,42.59986902423052,Immunization,2022
Quazeedevar,i9BEhkE3w1b,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,Immunization,Full immunization,indicator_6,49.30712858094604,Immunization,2022
Belkharnath,VmevjLb8Eme,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,Immunization,Full immunization,indicator_6,63.383328526103256,Immunization,2022
Mujhana,pgmL8MQQwKP,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,Immunization,Full immunization,indicator_6,46.65145716808949,Immunization,2022
Etawah Chkernagar,eLIy5rJdmIo,p,2021-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,27.745664739884397,Immunization,2022
Chandauli DHQ,kqqVceYxMn2,p,2021-04-01,Chandauli,ClbehnmwSec,Varanasi Division,Immunization,Full immunization,indicator_6,7.31331001851471,Immunization,2022
Unnav Bichhiya,EVsunDfk1Xx,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,Immunization,Full immunization,indicator_6,28.7123347062649,Immunization,2022
Deoria Bhatperrani,rY5nGyzGedU,p,2021-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,Immunization,Full immunization,indicator_6,50.58689558514365,Immunization,2022
Barhani,kneJKc3fNtp,p,2021-04-01,Chandauli,ClbehnmwSec,Varanasi Division,Immunization,Full immunization,indicator_6,48.13001605136437,Immunization,2022
Uruwa,ZYDAjKxE7WN,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,Immunization,Full immunization,indicator_6,33.63383051958695,Immunization,2022
Mahuwa,kKjIKi66mY2,p,2021-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,Immunization,Full immunization,indicator_6,31.691356249101112,Immunization,2022
Ghatampur,ZjM4my40rTY,p,2021-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,44.89579313006561,Immunization,2022
Tarun,t25KkXmkJth,p,2021-04-01,Ayodhya,b4XkXzoGqFY,Ayodhya Division,Immunization,Full immunization,indicator_6,44.2080745341615,Immunization,2022
