calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,type,weight,year
p,Process Indicator ,2017-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,166,49.297116988324994,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,166,56.44617282086134,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,166,57.034269282195,ante_natal,3.0,2020
p,Outcome Indicator ,2017-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,166,73.75470140354095,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,166,86.72950784066721,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,166,100.0,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,166,21.900452488687787,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,166,76.50933040614709,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,166,92.99065420560748,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,new_born_care,HBNC visits,indicator_5,166,34.92703920381952,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,new_born_care,HBNC visits,indicator_5,166,35.593077721369866,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,new_born_care,HBNC visits,indicator_5,166,45.56475780526346,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Immunization,Full immunization,indicator_6,166,55.25733977248867,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Immunization,Full immunization,indicator_6,166,85.99961773700304,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Immunization,Full immunization,indicator_6,166,100.0,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,Communicable disease,indicator_7,166,100.0,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,Communicable disease,indicator_7,166,33.52738475486143,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,Communicable disease,indicator_7,166,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,CDR,Child Death Reported (U5) ,indicator_10,166,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,CDR,Child Death Reported (U5) ,indicator_10,166,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,CDR,Child Death Reported (U5) ,indicator_10,166,0.274942083959166,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,166,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,166,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,166,47.4378558533537,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Birth Registration ,Birth registeration CRS ,indicator_19,166,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Birth Registration ,Birth registeration CRS ,indicator_19,166,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Birth Registration ,Birth registeration CRS ,indicator_19,166,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,166,100.0,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,166,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,166,0.6209440216630095,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,166,53.82420365719114,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Family Planning,Couple Accepted Modern FP ,indicator_13,166,100.0,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Asha Incentive,Asha Incentive percentile ,indicator_14,166,82.12972831931937,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,MDR ,Maternal Death audited ,indicator_18,166,11.538461538461535,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,IDSP ,RU Reporting ,indicator_20,166,81.55339805825244,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,166,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,BMW Management ,CHC with BMW management ,indicator_26,166,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,HWC ,Activated HWC ,indicator_15,166,94.54545454545456,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,LaQshya ,LaQshya certified CHC's ,indicator_21,166,0.0,LaQshya ,5.0,2020
p,,2020-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,ante_natal,ANC registered within first trimester,indicator_1,191,63.20943992926854,ante_natal,,2021
p,,2020-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,ante_natal,PW received 4 or more ANC,indicator_2,191,64.46064654244505,ante_natal,,2021
p,,2020-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,191,14.539877300613494,ante_natal,,2021
p,,2020-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,new_born_care,HBNC visits,indicator_5,191,68.53120717578174,new_born_care,,2021
p,,2020-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,Immunization,Full immunization,indicator_6,191,73.90868203159046,Immunization,,2021
p,,2020-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,communicable_diseases,Communicable disease,indicator_7,191,100.0,communicable_diseases,,2021
p,,2020-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,191,100.0,communicable_diseases,,2021
p,,2020-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,180,76.75077758467654,ante_natal,,2021
p,,2020-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,180,74.35546796444515,ante_natal,,2021
p,,2020-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,180,96.38663053297199,ante_natal,,2021
p,,2020-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,new_born_care,HBNC visits,indicator_5,180,80.95663241076686,new_born_care,,2021
p,,2020-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,Immunization,Full immunization,indicator_6,180,73.8683203433198,Immunization,,2021
p,,2020-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,180,100.0,communicable_diseases,,2021
p,,2020-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,180,100.0,communicable_diseases,,2021
p,,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,ante_natal,ANC registered within first trimester,indicator_1,171,79.02100204095069,ante_natal,,2021
p,,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,ante_natal,PW received 4 or more ANC,indicator_2,171,82.5415870573122,ante_natal,,2021
p,,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,171,46.76826064109302,ante_natal,,2021
p,,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,new_born_care,HBNC visits,indicator_5,171,78.60410830999065,new_born_care,,2021
p,,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,Immunization,Full immunization,indicator_6,171,93.51240854970592,Immunization,,2021
p,,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,communicable_diseases,Communicable disease,indicator_7,171,100.0,communicable_diseases,,2021
p,,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,171,100.0,communicable_diseases,,2021
p,,2020-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,ANC registered within first trimester,indicator_1,161,39.40992958374185,ante_natal,,2021
p,,2020-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,PW received 4 or more ANC,indicator_2,161,60.77265400598046,ante_natal,,2021
p,,2020-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,161,42.03961848862803,ante_natal,,2021
p,,2020-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,new_born_care,HBNC visits,indicator_5,161,56.14158227213476,new_born_care,,2021
p,,2020-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,161,97.53615960099752,Immunization,,2021
p,,2020-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,Communicable disease,indicator_7,161,100.0,communicable_diseases,,2021
p,,2020-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,161,100.0,communicable_diseases,,2021
p,,2020-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,175,48.117141980987434,ante_natal,,2021
p,,2020-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,175,77.57258982876516,ante_natal,,2021
p,,2020-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,175,23.86263574992662,ante_natal,,2021
p,,2020-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,175,68.50890478926203,new_born_care,,2021
p,,2020-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Immunization,Full immunization,indicator_6,175,79.78924008415005,Immunization,,2021
p,,2020-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,175,100.0,communicable_diseases,,2021
p,,2020-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,175,100.0,communicable_diseases,,2021
p,,2020-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,174,55.70025722744407,ante_natal,,2021
p,,2020-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,174,95.47573562713472,ante_natal,,2021
p,,2020-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,174,23.179091688089123,ante_natal,,2021
p,,2020-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,174,100.0,new_born_care,,2021
p,,2020-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Immunization,Full immunization,indicator_6,174,82.24078513635001,Immunization,,2021
p,,2020-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,174,100.0,communicable_diseases,,2021
p,,2020-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,174,100.0,communicable_diseases,,2021
p,,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,195,69.68084055852903,ante_natal,,2021
p,,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,195,73.53903056258517,ante_natal,,2021
p,,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,195,59.572490706319705,ante_natal,,2021
p,,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,new_born_care,HBNC visits,indicator_5,195,43.69155593053505,new_born_care,,2021
p,,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Immunization,Full immunization,indicator_6,195,92.61448195376823,Immunization,,2021
p,,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,Communicable disease,indicator_7,195,100.0,communicable_diseases,,2021
p,,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,195,100.0,communicable_diseases,,2021
p,,2020-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,ante_natal,ANC registered within first trimester,indicator_1,179,56.52047987073367,ante_natal,,2021
p,,2020-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,179,74.02926892130253,ante_natal,,2021
p,,2020-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,179,52.50645994832042,ante_natal,,2021
p,,2020-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,new_born_care,HBNC visits,indicator_5,179,68.21372589109247,new_born_care,,2021
p,,2020-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,Immunization,Full immunization,indicator_6,179,99.41350532452114,Immunization,,2021
p,,2020-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,communicable_diseases,Communicable disease,indicator_7,179,100.0,communicable_diseases,,2021
p,,2020-04-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,179,100.0,communicable_diseases,,2021
p,,2020-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,ante_natal,ANC registered within first trimester,indicator_1,143,55.72732522211303,ante_natal,,2021
p,,2020-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,ante_natal,PW received 4 or more ANC,indicator_2,143,74.98474627250462,ante_natal,,2021
p,,2020-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,143,50.70539419087136,ante_natal,,2021
p,,2020-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,new_born_care,HBNC visits,indicator_5,143,48.60650798433263,new_born_care,,2021
p,,2020-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,Immunization,Full immunization,indicator_6,143,82.10916378348743,Immunization,,2021
p,,2020-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,communicable_diseases,Communicable disease,indicator_7,143,100.0,communicable_diseases,,2021
p,,2020-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,143,100.0,communicable_diseases,,2021
p,,2020-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,172,75.6340150099043,ante_natal,,2021
p,,2020-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,172,74.09796946463688,ante_natal,,2021
p,,2020-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,172,44.47868515665126,ante_natal,,2021
p,,2020-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,172,68.46600215265104,new_born_care,,2021
p,,2020-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,Immunization,Full immunization,indicator_6,172,84.95228219129251,Immunization,,2021
p,,2020-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,172,100.0,communicable_diseases,,2021
p,,2020-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,172,100.0,communicable_diseases,,2021
p,,2020-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,ante_natal,ANC registered within first trimester,indicator_1,155,63.09338178465378,ante_natal,,2021
p,,2020-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,155,85.34107341577419,ante_natal,,2021
p,,2020-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,155,45.81839904420549,ante_natal,,2021
p,,2020-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,new_born_care,HBNC visits,indicator_5,155,86.46679392646381,new_born_care,,2021
p,,2020-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,Immunization,Full immunization,indicator_6,155,84.50477281405117,Immunization,,2021
p,,2020-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,communicable_diseases,Communicable disease,indicator_7,155,100.0,communicable_diseases,,2021
p,,2020-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,155,100.0,communicable_diseases,,2021
p,,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,ante_natal,ANC registered within first trimester,indicator_1,141,62.970656518931,ante_natal,,2021
p,,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,141,85.62214305756329,ante_natal,,2021
p,,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,141,95.153160139589,ante_natal,,2021
p,,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,new_born_care,HBNC visits,indicator_5,141,28.805576040155106,new_born_care,,2021
p,,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,Immunization,Full immunization,indicator_6,141,98.16182215971243,Immunization,,2021
p,,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,communicable_diseases,Communicable disease,indicator_7,141,100.0,communicable_diseases,,2021
p,,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,141,100.0,communicable_diseases,,2021
p,,2020-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,ante_natal,ANC registered within first trimester,indicator_1,193,60.82162324348652,ante_natal,,2021
p,,2020-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,ante_natal,PW received 4 or more ANC,indicator_2,193,60.59568365841635,ante_natal,,2021
p,,2020-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,193,28.617449664429532,ante_natal,,2021
