calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,value,year,district_id_num
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,immunization,0.4296720917096512,70.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.6543328458831879,33.0,198,90.13173615472,4,coverage,5.273099850423792,41.0,90.13173615472,2025,50
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,immunization,0.4296720917096512,70.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.20501133753611456,55.0,198,0.9777313215778948,4,quality,1.0775291996938998,60.0,0.9777313215778948,2025,50
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,198,100.0,4,coverage,5.273099850423792,41.0,100.0,2025,50
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,family_planning,0.3651987109489514,13.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.463848438307281,9.0,198,9.266819593205028,4,coverage,5.273099850423792,41.0,9.266819593205028,2025,50
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,family_planning,0.3651987109489514,13.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2665489835906218,23.0,198,26.97947264058843,4,coverage,5.273099850423792,41.0,26.97947264058843,2025,50
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,finance,0.8011551119674362,8.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.8011551119674362,8.0,198,6846.846846846851,4,coverage,5.273099850423792,41.0,6846.846846846851,2025,50
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,199,100.0,4,coverage,5.908933603512068,6.0,100.0,2025,20
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,delivery_care,0.7603736056077985,9.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.7754272665658969,4.0,199,88.19334388823887,4,coverage,5.908933603512068,6.0,88.19334388823887,2025,20
n,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,delivery_care,0.7603736056077985,9.0,Still birth ratio,4,indicator_4,0.6488816102250359,47.0,199,6.4966704563911,4,quality,1.570152935930922,15.0,6.4966704563911,2025,20
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,delivery_care,0.7603736056077985,9.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.4284059700162316,15.0,199,1.4503816793893132,4,quality,1.570152935930922,15.0,16.959903853773213,2025,20
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,delivery_care,0.7603736056077985,9.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.4284059700162316,15.0,199,53.148788927335644,4,quality,1.570152935930922,15.0,16.959903853773213,2025,20
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,post_natal_care,0.8333872564418426,16.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8333872564418426,16.0,199,91.11580315088516,4,coverage,5.908933603512068,6.0,91.11580315088516,2025,20
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,immunization,0.5994976039046429,44.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.7061298521196312,29.0,199,91.6104607539456,4,coverage,5.908933603512068,6.0,91.6104607539456,2025,20
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,immunization,0.5994976039046429,44.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.4928653556896546,13.0,199,1.1823342101619825,4,quality,1.570152935930922,15.0,1.1823342101619825,2025,20
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,199,100.0,4,coverage,5.908933603512068,6.0,100.0,2025,20
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,family_planning,0.40664104943713,9.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.7580847988303028,4.0,199,14.9104141660288,4,coverage,5.908933603512068,6.0,14.9104141660288,2025,20
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,family_planning,0.40664104943713,9.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.05519730004395725,69.0,199,12.692201821137125,4,coverage,5.908933603512068,6.0,12.692201821137125,2025,20
p,0.6465091657442015,5.0,2025-01-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,finance,0.7807071295104364,15.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7807071295104364,15.0,199,6725.774225774225,4,coverage,5.908933603512068,6.0,6725.774225774225,2025,20
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,ante_natal,0.9991390663714874,2.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.9991390663714874,2.0,200,99.98388868072851,4,coverage,5.479801281047865,23.0,99.98388868072851,2025,74
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,delivery_care,0.5915660121279555,32.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.44872125235604177,31.0,200,71.01714666948007,4,coverage,5.479801281047865,23.0,71.01714666948007,2025,74
n,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,delivery_care,0.5915660121279555,32.0,Still birth ratio,4,indicator_4,0.6104645120271686,52.0,200,7.1829011913104415,4,quality,1.1631200098822227,52.0,7.1829011913104415,2025,74
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,delivery_care,0.5915660121279555,32.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.357756136000328,22.0,200,2.410575427682737,4,quality,1.1631200098822227,52.0,14.444412145172306,2025,74
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,delivery_care,0.5915660121279555,32.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.357756136000328,22.0,200,42.5233644859813,4,quality,1.1631200098822227,52.0,14.444412145172306,2025,74
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,post_natal_care,0.8027036320352241,18.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8027036320352241,18.0,200,89.47967764540995,4,coverage,5.479801281047865,23.0,89.47967764540995,2025,74
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,immunization,0.3567870509842748,74.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.5186747401138235,37.0,200,86.25890657129189,4,coverage,5.479801281047865,23.0,86.25890657129189,2025,74
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,immunization,0.3567870509842748,74.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.1948993618547261,59.0,200,0.970543860909548,4,quality,1.1631200098822227,52.0,0.970543860909548,2025,74
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,200,100.0,4,coverage,5.479801281047865,23.0,100.0,2025,74
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,family_planning,0.5187989960974398,5.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.8261550140440941,2.0,200,16.216033554702012,4,coverage,5.479801281047865,23.0,16.216033554702012,2025,74
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,family_planning,0.5187989960974398,5.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.21144297815078555,38.0,200,23.25433352513272,4,coverage,5.479801281047865,23.0,23.25433352513272,2025,74
p,0.5631670647025024,42.0,2025-01-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,finance,0.6729645979764093,31.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6729645979764093,31.0,200,6087.830080367393,4,coverage,5.479801281047865,23.0,6087.830080367393,2025,74
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,137,100.0,4,coverage,5.274652271463269,40.0,100.0,2025,33
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.7116757300665782,13.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.5480992351397695,20.0,137,76.24183111743547,4,coverage,5.274652271463269,40.0,76.24183111743547,2025,33
n,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.7116757300665782,13.0,Still birth ratio,4,indicator_4,0.9174595759026398,18.0,137,1.6991593632623858,4,quality,1.8343241912756982,4.0,1.6991593632623858,2025,33
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.7116757300665782,13.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3347341895786625,29.0,137,2.6009582477754964,4,quality,1.8343241912756982,4.0,13.624714319321539,2025,33
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.7116757300665782,13.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3347341895786625,29.0,137,39.346811819595644,4,quality,1.8343241912756982,4.0,13.624714319321539,2025,33
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,137,100.0,4,coverage,5.274652271463269,40.0,100.0,2025,33
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,immunization,0.7910652128971978,4.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,137,100.0,4,coverage,5.274652271463269,40.0,100.0,2025,33
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,immunization,0.7910652128971978,4.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.5821304257943956,8.0,137,1.2457826598666144,4,quality,1.8343241912756982,4.0,1.2457826598666144,2025,33
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,137,100.0,4,coverage,5.274652271463269,40.0,100.0,2025,33
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,family_planning,0.1148152454349618,68.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.14694888775007575,39.0,137,3.188534161466204,4,coverage,5.274652271463269,40.0,3.188534161466204,2025,33
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,family_planning,0.1148152454349618,68.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.08268160311984787,66.0,137,14.550127316404962,4,coverage,5.274652271463269,40.0,14.550127316404962,2025,33
p,0.5525186232794,52.0,2025-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,finance,0.4969225454535766,66.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.4969225454535766,66.0,137,5045.484080571801,4,coverage,5.274652271463269,40.0,5045.484080571801,2025,33
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,134,100.0,4,coverage,4.958310511312749,60.0,100.0,2025,15
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,delivery_care,0.707670382920507,15.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.5196791948647064,22.0,134,74.74767981474167,4,coverage,4.958310511312749,60.0,74.74767981474167,2025,15
n,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,delivery_care,0.707670382920507,15.0,Still birth ratio,4,indicator_4,0.9244626380670834,16.0,134,1.5740661958648856,4,quality,1.310681283627126,37.0,1.5740661958648856,2025,15
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,delivery_care,0.707670382920507,15.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.33943465791486543,28.0,134,1.0757507844016136,4,quality,1.310681283627126,37.0,13.792074785074336,2025,15
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,delivery_care,0.707670382920507,15.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.33943465791486543,28.0,134,43.46349745331069,4,quality,1.310681283627126,37.0,13.792074785074336,2025,15
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,post_natal_care,0.9601881960371004,7.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.9601881960371004,7.0,134,97.87713775206329,4,coverage,4.958310511312749,60.0,97.87713775206329,2025,15
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,immunization,0.4877222697408538,65.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9286605518365306,18.0,134,97.96336884002613,4,coverage,4.958310511312749,60.0,97.96336884002613,2025,15
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,immunization,0.4877222697408538,65.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.0467839876451771,73.0,134,0.8652653812086939,4,quality,1.310681283627126,37.0,0.8652653812086939,2025,15
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,134,100.0,4,coverage,4.958310511312749,60.0,100.0,2025,15
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,family_planning,0.019795591569648212,75.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.03959118313929643,74.0,134,1.1293618755691788,4,coverage,4.958310511312749,60.0,1.1293618755691788,2025,15
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,family_planning,0.019795591569648212,75.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.0,75.0,134,8.960891234929239,4,coverage,4.958310511312749,60.0,8.960891234929239,2025,15
p,0.5626341071957798,43.0,2025-01-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,finance,0.5101913854351153,64.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5101913854351153,64.0,134,5124.0489579887535,4,coverage,4.958310511312749,60.0,5124.0489579887535,2025,15
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,135,100.0,4,coverage,5.348330228060911,30.0,100.0,2025,51
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,delivery_care,0.6295432268159984,25.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.2448672146032745,63.0,135,60.299752425146586,4,coverage,5.348330228060911,30.0,60.299752425146586,2025,51
n,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,delivery_care,0.6295432268159984,25.0,Still birth ratio,4,indicator_4,0.9581214929362484,8.0,135,0.972830241122924,4,quality,1.6033600114123876,11.0,0.972830241122924,2025,51
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,delivery_care,0.6295432268159984,25.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3428204864542361,26.0,135,3.1885073580939034,4,quality,1.6033600114123876,11.0,13.912627419573296,2025,51
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,delivery_care,0.6295432268159984,25.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3428204864542361,26.0,135,38.93557422969188,4,quality,1.6033600114123876,11.0,13.912627419573296,2025,51
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,135,100.0,4,coverage,5.348330228060911,30.0,100.0,2025,51
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,immunization,0.6512090160109516,25.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,135,100.0,4,coverage,5.348330228060911,30.0,100.0,2025,51
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,immunization,0.6512090160109516,25.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.30241803202190315,31.0,135,1.0469667318982387,4,quality,1.6033600114123876,11.0,1.0469667318982387,2025,51
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,135,100.0,4,coverage,5.348330228060911,30.0,100.0,2025,51
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,family_planning,0.21687077595874105,33.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.14255554495982065,42.0,135,3.104267738772676,4,coverage,5.348330228060911,30.0,3.104267738772676,2025,51
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,family_planning,0.21687077595874105,33.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.29118600695766145,18.0,135,28.644923414971924,4,coverage,5.348330228060911,30.0,28.644923414971924,2025,51
p,0.5676658187661572,39.0,2025-01-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,finance,0.6697214615401539,32.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6697214615401539,32.0,135,6068.627450980395,4,coverage,5.348330228060911,30.0,6068.627450980395,2025,51
p,0.6017905333889386,15.0,2025-01-01,Rampur,IU006h5U7jj,134,Moradabad Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,136,100.0,4,coverage,5.277845584731906,38.0,100.0,2025,26
p,0.6017905333889386,15.0,2025-01-01,Rampur,IU006h5U7jj,134,Moradabad Division,delivery_care,0.5448989735782533,41.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.3784617892011611,43.0,136,67.32333528204359,4,coverage,5.277845584731906,38.0,67.32333528204359,2025,26
n,0.6017905333889386,15.0,2025-01-01,Rampur,IU006h5U7jj,134,Moradabad Division,delivery_care,0.5448989735782533,41.0,Still birth ratio,4,indicator_4,0.8430902145470169,32.0,136,3.0275923759719263,4,quality,1.2795975668257602,42.0,3.0275923759719263,2025,26
